"Date","Value"
"12/11/2008",99.4989
"12/12/2008",100.3049
"12/15/2008",99.0887
"12/16/2008",98.4671
"12/17/2008",96.8164
"12/18/2008",96.8399
"12/19/2008",98.1161
"12/22/2008",98.1568
"12/23/2008",98.2655
"12/24/2008",98.22
"12/25/2008",98.2373
"12/26/2008",98.255
"12/29/2008",97.9324
"12/30/2008",98.378
"12/31/2008",98.6459
"01/02/2009",98.5963
"01/05/2009",98.9136
"01/06/2009",98.7828
"01/07/2009",98.0906
"01/08/2009",98.3218
"01/09/2009",98.8727
"01/12/2009",99.5928
"01/13/2009",100.3468
"01/14/2009",100.7411
"01/15/2009",101.4504
"01/16/2009",100.6996
"01/21/2009",102.0731
"01/22/2009",101.8198
"01/23/2009",102.0848
"01/26/2009",100.9601
"01/27/2009",101.1563
"01/28/2009",100.5362
"01/29/2009",101.3272
"01/30/2009",102.1025
"02/02/2009",102.4913
"02/03/2009",101.8396
"02/04/2009",101.8938
"02/05/2009",101.9418
"02/06/2009",101.7378
"02/09/2009",100.9609
"02/10/2009",101.7013
"02/11/2009",102.2292
"02/12/2009",102.585
"02/13/2009",102.287
"02/17/2009",103.7493
"02/18/2009",104.027
"02/19/2009",103.7561
"02/20/2009",104.0157
"02/23/2009",103.7361
"02/24/2009",103.98
"02/25/2009",104.3057
"02/26/2009",104.1824
"02/27/2009",104.9261
"03/02/2009",105.9557
"03/03/2009",106.0189
"03/04/2009",105.454
"03/05/2009",105.8022
"03/06/2009",105.3905
"03/09/2009",106.0119
"03/10/2009",105.1113
"03/11/2009",104.8441
"03/12/2009",104.8842
"03/13/2009",104.1069
"03/16/2009",103.1979
"03/17/2009",103.2268
"03/18/2009",102.9969
"03/19/2009",100.4011
"03/20/2009",101.0636
"03/23/2009",101.111
"03/24/2009",101.0424
"03/25/2009",100.9775
"03/26/2009",101.1063
"03/27/2009",101.843
"03/30/2009",102.7479
"03/31/2009",102.379
"04/01/2009",102.1267
"04/02/2009",100.8811
"04/03/2009",100.6513
"04/06/2009",100.9489
"04/07/2009",100.9872
"04/08/2009",100.8999
"04/09/2009",100.8016
"04/10/2009",100.7619
"04/13/2009",100.1437
"04/14/2009",99.9151
"04/15/2009",100.1553
"04/16/2009",100.0566
"04/17/2009",100.573
"04/20/2009",101.4444
"04/21/2009",101.1784
"04/22/2009",101.1122
"04/23/2009",101.006
"04/24/2009",100.027
"04/27/2009",100.7272
"04/28/2009",101.3144
"04/29/2009",100.0073
"04/30/2009",100.111
"05/01/2009",100.014
"05/04/2009",99.143
"05/05/2009",98.8619
"05/06/2009",98.9132
"05/07/2009",98.562
"05/08/2009",98.1392
"05/11/2009",97.7589
"05/12/2009",97.8384
"05/13/2009",98.0374
"05/14/2009",98.1377
"05/15/2009",98.1146
"05/18/2009",97.9503
"05/19/2009",97.2942
"05/20/2009",96.5842
"05/21/2009",96.6187
"05/22/2009",95.8969
"05/26/2009",96.008
"05/27/2009",95.9828
"05/28/2009",96.1538
"05/29/2009",95.2935
"06/01/2009",94.8389
"06/02/2009",94.6859
"06/03/2009",95.103
"06/04/2009",95.3193
"06/05/2009",96.0663
"06/08/2009",96.6794
"06/09/2009",95.9819
"06/10/2009",96.1565
"06/11/2009",95.5308
"06/12/2009",95.8663
"06/15/2009",96.7767
"06/16/2009",96.2868
"06/17/2009",96.6637
"06/18/2009",96.1758
"06/19/2009",96.0609
"06/22/2009",96.906
"06/23/2009",96.5447
"06/24/2009",96.2632
"06/25/2009",96.7326
"06/26/2009",96.2199
"06/29/2009",96.2687
"06/30/2009",96.4016
"07/01/2009",95.6864
"07/02/2009",96.3457
"07/06/2009",96.6398
"07/07/2009",96.6549
"07/08/2009",97.0393
"07/09/2009",96.6443
"07/10/2009",97.1032
"07/13/2009",97.0239
"07/14/2009",96.6856
"07/15/2009",95.8302
"07/16/2009",95.7528
"07/17/2009",95.6321
"07/20/2009",95.1206
"07/21/2009",95.0849
"07/22/2009",94.8959
"07/23/2009",94.5645
"07/24/2009",94.7355
"07/27/2009",94.697
"07/28/2009",94.59
"07/29/2009",95.1963
"07/30/2009",94.9272
"07/31/2009",94.2855
"08/03/2009",93.6698
"08/04/2009",93.7649
"08/05/2009",93.8211
"08/06/2009",93.9708
"08/07/2009",94.5034
"08/10/2009",94.6406
"08/11/2009",94.8984
"08/12/2009",94.5725
"08/13/2009",94.2714
"08/14/2009",94.5043
"08/17/2009",95.1293
"08/18/2009",95.1384
"08/19/2009",94.4384
"08/20/2009",94.379
"08/21/2009",94.0418
"08/24/2009",93.9656
"08/25/2009",93.9385
"08/26/2009",94.8949
"08/27/2009",94.8235
"08/28/2009",94.48
"08/31/2009",94.6504
"09/01/2009",95.2487
"09/02/2009",95.1859
"09/03/2009",94.9889
"09/04/2009",94.6118
"09/08/2009",93.7655
"09/09/2009",93.7254
"09/10/2009",93.7286
"09/11/2009",93.3551
"09/14/2009",93.6525
"09/15/2009",93.475
"09/16/2009",92.9405
"09/17/2009",92.8629
"09/18/2009",93.1551
"09/21/2009",93.387
"09/22/2009",92.9003
"09/23/2009",93.0129
"09/24/2009",93.5013
"09/25/2009",93.5818
"09/28/2009",93.4945
"09/29/2009",93.8054
"09/30/2009",93.2192
"10/01/2009",93.6267
"10/02/2009",93.7027
"10/05/2009",93.3634
"10/06/2009",92.6473
"10/07/2009",92.8208
"10/08/2009",92.2365
"10/09/2009",92.3276
"10/13/2009",91.8582
"10/14/2009",91.536
"10/15/2009",91.4713
"10/16/2009",91.6885
"10/19/2009",91.4764
"10/20/2009",91.8343
"10/21/2009",91.417
"10/22/2009",91.6446
"10/23/2009",91.7698
"10/26/2009",92.1356
"10/27/2009",92.5687
"10/28/2009",92.8481
"10/29/2009",92.5058
"10/30/2009",92.6529
"11/02/2009",92.4828
"11/03/2009",92.9356
"11/04/2009",92.4082
"11/05/2009",92.3792
"11/06/2009",92.4195
"11/09/2009",91.7238
"11/10/2009",91.703
"11/12/2009",91.9823
"11/13/2009",91.6108
"11/16/2009",91.2308
"11/17/2009",91.7771
"11/18/2009",91.2859
"11/19/2009",91.8173
"11/20/2009",92.0239
"11/23/2009",91.5219
"11/24/2009",91.5875
"11/25/2009",91.0018
"11/27/2009",91.5595
"11/30/2009",91.4028
"12/01/2009",90.8666
"12/02/2009",90.9246
"12/03/2009",90.9491
"12/04/2009",91.414
"12/07/2009",91.574
"12/08/2009",91.982
"12/09/2009",92.0443
"12/10/2009",92.0385
"12/11/2009",92.3247
"12/14/2009",92.0603
"12/15/2009",92.3922
"12/16/2009",92.1795
"12/17/2009",93.2521
"12/18/2009",93.1893
"12/22/2009",93.3169
"12/23/2009",92.9572
"12/24/2009",92.8967
"12/28/2009",92.7279
"12/29/2009",92.9132
"12/30/2009",93.1169
"12/31/2009",92.9433
"01/04/2010",92.3874
"01/05/2010",92.2531
"01/06/2010",92.1245
"01/07/2010",92.398
"01/08/2010",92.1787
"01/11/2010",91.6317
"01/12/2010",91.7323
"01/13/2010",91.7594
"01/14/2010",91.6184
"01/15/2010",91.7974
"01/19/2010",91.9912
"01/20/2010",92.7047
"01/21/2010",92.69
"01/22/2010",92.9702
"01/25/2010",92.9374
"01/26/2010",93.355
"01/27/2010",93.3085
"01/28/2010",93.2884
"01/29/2010",93.7868
"02/01/2010",93.7545
"02/02/2010",93.4362
"02/03/2010",93.6488
"02/04/2010",94.1589
"02/05/2010",94.6392
"02/12/2010",94.0169
"02/16/2010",93.5029
"02/17/2010",93.7369
"02/18/2010",93.8939
"02/19/2010",93.9746
"02/22/2010",93.7583
"02/23/2010",93.9963
"02/24/2010",93.9945
"02/25/2010",94.3932
"02/26/2010",93.6763
"03/01/2010",93.8116
"03/02/2010",93.5024
"03/03/2010",93.0027
"03/04/2010",93.4227
"03/05/2010",93.2789
"03/08/2010",93.261
"03/09/2010",93.2096
"03/10/2010",93.0586
"03/11/2010",93.0697
"03/12/2010",92.6793
"03/15/2010",92.9801
"03/16/2010",92.6123
"03/17/2010",92.4622
"03/18/2010",92.7608
"03/19/2010",93.0546
"03/22/2010",93.1474
"03/23/2010",93.02
"03/24/2010",93.6584
