Date,US_S&P500,US_DowJones,US_NASDAQ,Europe_EuroStoxx50,UK_FTSE100,Japan_Nikkei225,HongKong_HangSeng,Egypt_EGX30
2019-11-05,3074.6201171875,27492.630859375,8434.6796875,3676.52001953125,7388.10009765625,23251.990234375,27683.400390625,
2019-11-06,3076.780029296875,27492.560546875,8410.6298828125,3688.739990234375,7396.7001953125,23303.8203125,27688.640625,
2019-11-07,3085.179931640625,27674.80078125,8434.51953125,3706.679931640625,7406.39990234375,23330.3203125,27847.23046875,
2019-11-08,3093.080078125,27681.240234375,8475.3095703125,3699.64990234375,7359.39990234375,23391.869140625,27651.140625,
2019-11-11,3087.010009765625,27691.490234375,8464.2802734375,3696.820068359375,7328.5,23331.83984375,26926.55078125,
2019-11-12,3091.840087890625,27691.490234375,8486.08984375,3712.199951171875,7365.39990234375,23520.009765625,27065.279296875,
2019-11-13,3094.0400390625,27783.58984375,8482.099609375,3699.5,7351.2001953125,23319.869140625,26571.4609375,
2019-11-14,3096.6298828125,27781.9609375,8479.01953125,3688.81005859375,7292.7998046875,23141.55078125,26323.689453125,
2019-11-15,3120.4599609375,28004.890625,8540.830078125,3711.610107421875,7302.89990234375,23303.3203125,26326.66015625,
2019-11-18,3122.030029296875,28036.220703125,8549.9404296875,3704.919921875,7307.7001953125,23416.759765625,26681.08984375,
2019-11-19,3120.179931640625,27934.01953125,8570.66015625,3696.56005859375,7323.7998046875,23292.650390625,27093.80078125,
2019-11-20,3108.4599609375,27821.08984375,8526.73046875,3683.8798828125,7262.5,23148.5703125,26889.609375,
2019-11-21,3103.5400390625,27766.2890625,8506.2099609375,3679.659912109375,7238.60009765625,23038.580078125,26466.880859375,
2019-11-22,3110.2900390625,27875.619140625,8519.8798828125,3687.320068359375,7326.7998046875,23112.880859375,26595.080078125,
2019-11-25,3133.639892578125,28066.470703125,8632.490234375,3707.679931640625,7396.2998046875,23292.810546875,26993.0390625,
2019-11-26,3140.52001953125,28121.6796875,8647.9296875,3705.550048828125,7403.10009765625,23373.3203125,26913.919921875,
2019-11-27,3153.6298828125,28164.0,8705.1796875,3712.85009765625,7429.7998046875,23437.76953125,26954.0,
2019-11-28,,,,3704.47998046875,7416.39990234375,23409.140625,26893.73046875,
2019-11-29,3140.97998046875,28051.41015625,8665.4697265625,3703.580078125,7346.5,23293.91015625,26346.490234375,
2019-12-02,3113.8701171875,27783.0390625,8567.990234375,3626.659912109375,7285.89990234375,23529.5,26444.720703125,
2019-12-03,3093.199951171875,27502.810546875,8520.6396484375,3610.989990234375,7158.7998046875,23379.810546875,26391.30078125,
2019-12-04,3112.760009765625,27649.779296875,8566.669921875,3660.02001953125,7188.5,23135.23046875,26062.560546875,
2019-12-05,3117.429931640625,27677.7890625,8570.7001953125,3648.1298828125,7137.89990234375,23300.08984375,26217.0390625,
2019-12-06,3145.909912109375,28015.060546875,8656.5302734375,3692.340087890625,7239.7001953125,23354.400390625,26498.369140625,
2019-12-09,3135.9599609375,27909.599609375,8621.830078125,3672.179931640625,7233.89990234375,23430.69921875,26494.73046875,
2019-12-10,3132.52001953125,27881.720703125,8616.1796875,3671.780029296875,7213.7998046875,23410.189453125,26436.619140625,
2019-12-11,3141.6298828125,27911.30078125,8654.0498046875,3687.449951171875,7216.2998046875,23391.859375,26645.4296875,
2019-12-12,3168.570068359375,28132.05078125,8717.3203125,3706.35009765625,7273.5,23424.810546875,26994.140625,
2019-12-13,3168.800048828125,28135.380859375,8734.8798828125,3731.070068359375,7353.39990234375,24023.099609375,27687.759765625,
2019-12-16,3191.449951171875,28235.890625,8814.23046875,3772.739990234375,7519.10009765625,23952.349609375,27508.08984375,
2019-12-17,3192.52001953125,28267.16015625,8823.3603515625,3745.280029296875,7525.2998046875,24066.119140625,27843.7109375,
2019-12-18,3191.139892578125,28239.279296875,8827.740234375,3739.0,7540.7998046875,23934.4296875,27884.2109375,
2019-12-19,3205.3701171875,28376.9609375,8887.2197265625,3739.169921875,7573.7998046875,23864.849609375,27800.490234375,
2019-12-20,3221.219970703125,28455.08984375,8924.9599609375,3776.56005859375,7582.5,23816.630859375,27871.349609375,
2019-12-23,3224.010009765625,28551.529296875,8945.650390625,3776.659912109375,7623.60009765625,23821.109375,27906.41015625,
2019-12-24,3223.3798828125,28515.44921875,8952.8798828125,,7632.2001953125,23830.580078125,27864.2109375,
2019-12-25,,,,,,23782.869140625,,
2019-12-26,3239.909912109375,28621.390625,9022.3896484375,,,23924.919921875,,
2019-12-27,3240.02001953125,28645.259765625,9006.6201171875,3782.27001953125,7644.89990234375,23837.720703125,28225.419921875,
2019-12-30,3221.2900390625,28462.140625,8945.990234375,3748.469970703125,7587.10009765625,23656.619140625,28319.390625,
2019-12-31,3230.780029296875,28538.439453125,8972.599609375,,7542.39990234375,,28189.75,
2020-01-02,3257.85009765625,28868.80078125,9092.1904296875,,7604.2998046875,,28543.51953125,
2020-01-03,3234.85009765625,28634.880859375,9020.76953125,3773.3701171875,7622.39990234375,,28451.5,
2020-01-06,3246.280029296875,28703.380859375,9071.4697265625,3752.52001953125,7575.2998046875,23204.859375,28226.189453125,
2020-01-07,3237.179931640625,28583.6796875,9068.580078125,3759.25,7573.89990234375,23575.720703125,28322.060546875,
2020-01-08,3253.050048828125,28745.08984375,9129.240234375,3772.56005859375,7574.89990234375,23204.759765625,28087.919921875,
2020-01-09,3274.699951171875,28956.900390625,9203.4296875,3795.8798828125,7598.10009765625,23739.869140625,28561.0,
2020-01-10,3265.35009765625,28823.76953125,9178.8603515625,3789.52001953125,7587.89990234375,23850.5703125,28638.19921875,
2020-01-13,3288.1298828125,28907.05078125,9273.9296875,3779.679931640625,7617.60009765625,,28954.939453125,
2020-01-14,3283.14990234375,28939.669921875,9251.330078125,3774.8798828125,7622.39990234375,24025.169921875,28885.140625,
2020-01-15,3289.2900390625,29030.220703125,9258.7001953125,3768.9599609375,7642.7998046875,23916.580078125,28773.58984375,
2020-01-16,3316.81005859375,29297.640625,9357.1298828125,3774.139892578125,7609.7998046875,23933.130859375,28883.0390625,
2020-01-17,3329.6201171875,29348.099609375,9388.9404296875,3808.260009765625,7674.60009765625,24041.259765625,29056.419921875,
2020-01-20,,,,3799.030029296875,7651.39990234375,24083.509765625,28795.91015625,
2020-01-21,3320.7900390625,29196.0390625,9370.8095703125,3789.1201171875,7610.7001953125,23864.560546875,27985.330078125,
2020-01-22,3321.75,29186.26953125,9383.76953125,3769.7900390625,7571.89990234375,24031.349609375,28341.0390625,
2020-01-23,3325.5400390625,29160.08984375,9402.48046875,3736.85009765625,7507.7001953125,23795.439453125,27909.119140625,
2020-01-24,3295.469970703125,28989.73046875,9314.91015625,3779.159912109375,7586.0,23827.1796875,27949.640625,
2020-01-27,3243.6298828125,28535.80078125,9139.3095703125,3677.840087890625,7412.10009765625,23343.509765625,,
2020-01-28,3276.239990234375,28722.849609375,9269.6796875,3719.219970703125,7480.7001953125,23215.7109375,,
2020-01-29,3273.39990234375,28734.44921875,9275.16015625,3736.360107421875,7483.60009765625,23379.400390625,27160.630859375,
2020-01-30,3283.659912109375,28859.439453125,9298.9296875,3690.780029296875,7382.0,22977.75,26449.130859375,
2020-01-31,3225.52001953125,28256.029296875,9150.9404296875,3640.909912109375,7286.0,23205.1796875,26312.630859375,
2020-02-03,3248.919921875,28399.810546875,9273.400390625,3661.27001953125,7326.2998046875,22971.939453125,26356.98046875,
2020-02-04,3297.590087890625,28807.630859375,9467.9697265625,3732.280029296875,7439.7998046875,23084.58984375,26675.98046875,
2020-02-05,3334.68994140625,29290.849609375,9508.6796875,3777.840087890625,7482.5,23319.560546875,26786.740234375,
2020-02-06,3345.780029296875,29379.76953125,9572.150390625,3805.52001953125,7504.7998046875,23873.58984375,27493.69921875,
2020-02-07,3327.7099609375,29102.509765625,9520.509765625,3798.489990234375,7466.7001953125,23827.98046875,27404.26953125,
2020-02-10,3352.090087890625,29276.8203125,9628.3896484375,3793.179931640625,7446.89990234375,23685.98046875,27241.33984375,
2020-02-11,3357.75,29276.33984375,9638.9404296875,3825.840087890625,7499.39990234375,,27583.880859375,
2020-02-12,3379.449951171875,29551.419921875,9725.9599609375,3854.429931640625,7534.39990234375,23861.2109375,27823.66015625,
2020-02-13,3373.93994140625,29423.310546875,9711.9697265625,3846.739990234375,7452.0,23827.73046875,27730.0,
2020-02-14,3380.159912109375,29398.080078125,9731.1796875,3840.969970703125,7409.10009765625,23687.58984375,27815.599609375,
2020-02-17,,,,3853.27001953125,7433.2998046875,23523.240234375,27959.599609375,
2020-02-18,3370.2900390625,29232.189453125,9732.740234375,3836.5400390625,7382.0,23193.80078125,27530.19921875,
2020-02-19,3386.14990234375,29348.029296875,9817.1796875,3865.179931640625,7457.0,23400.69921875,27655.810546875,
2020-02-20,3373.22998046875,29219.98046875,9750.9697265625,3822.97998046875,7436.60009765625,23479.150390625,27609.16015625,
2020-02-21,3337.75,28992.41015625,9576.58984375,3800.3798828125,7403.89990234375,23386.740234375,27308.810546875,
2020-02-24,3225.889892578125,27960.80078125,9221.2802734375,3647.97998046875,7156.7998046875,,26820.880859375,
2020-02-25,3128.2099609375,27081.359375,8965.6103515625,3572.510009765625,7017.89990234375,22605.41015625,26893.23046875,
2020-02-26,3116.389892578125,26957.58984375,8980.7802734375,3577.679931640625,7042.5,22426.189453125,26696.490234375,
2020-02-27,2978.760009765625,25766.640625,8566.48046875,3455.919921875,6796.39990234375,21948.23046875,26778.619140625,
2020-02-28,2954.219970703125,25409.359375,8567.3701171875,3329.489990234375,6580.60009765625,21142.9609375,26129.9296875,
2020-03-02,3090.22998046875,26703.3203125,8952.169921875,3338.830078125,6654.89990234375,21344.080078125,26291.6796875,
2020-03-03,3003.3701171875,25917.41015625,8684.08984375,3371.969970703125,6718.2001953125,21082.73046875,26284.8203125,
2020-03-04,3130.1201171875,27090.859375,9018.08984375,3420.56005859375,6815.60009765625,21100.060546875,26222.0703125,
2020-03-05,3023.93994140625,26121.279296875,8738.58984375,3363.580078125,6705.39990234375,21329.119140625,26767.869140625,
2020-03-06,2972.3701171875,25864.779296875,8575.6201171875,3232.070068359375,6462.60009765625,20749.75,26146.669921875,
2020-03-09,2746.56005859375,23851.01953125,7950.68017578125,2959.070068359375,5965.7998046875,19698.759765625,25040.4609375,
2020-03-10,2882.22998046875,25018.16015625,8344.25,2910.02001953125,5960.2001953125,19867.119140625,25392.509765625,
2020-03-11,2741.3798828125,23553.220703125,7952.0498046875,2905.56005859375,5876.5,19416.060546875,25231.609375,
2020-03-12,2480.639892578125,21200.619140625,7201.7998046875,2545.22998046875,5237.5,18559.630859375,24309.0703125,
2020-03-13,2711.02001953125,23185.619140625,7874.8798828125,2586.02001953125,5366.10009765625,17431.05078125,24032.91015625,
2020-03-16,2386.1298828125,20188.51953125,6904.58984375,2450.3701171875,5151.10009765625,17002.0390625,23063.5703125,
2020-03-17,2529.18994140625,21237.380859375,7334.77978515625,2530.5,5294.89990234375,17011.529296875,23263.73046875,
2020-03-18,2398.10009765625,19898.919921875,6989.83984375,2385.820068359375,5080.60009765625,16726.55078125,22291.8203125,
2020-03-19,2409.389892578125,20087.189453125,7150.580078125,2454.080078125,5151.60009765625,16552.830078125,21709.130859375,
2020-03-20,2304.919921875,19173.98046875,6879.52001953125,2548.5,5190.7998046875,,22805.0703125,
2020-03-23,2237.39990234375,18591.9296875,6860.669921875,2485.5400390625,4993.89990234375,16887.779296875,21696.130859375,
2020-03-24,2447.330078125,20704.91015625,7417.85986328125,2715.110107421875,5446.0,18092.349609375,22663.490234375,
2020-03-25,2475.56005859375,21200.55078125,7384.2998046875,2800.139892578125,5688.2001953125,19546.630859375,23527.189453125,
2020-03-26,2630.070068359375,22552.169921875,7797.5400390625,2847.780029296875,5815.7001953125,18664.599609375,23352.33984375,
2020-03-27,2541.469970703125,21636.779296875,7502.3798828125,2728.64990234375,5510.2998046875,19389.4296875,23484.279296875,
2020-03-30,2626.64990234375,22327.48046875,7774.14990234375,2765.6201171875,5563.7001953125,19084.970703125,23175.109375,
2020-03-31,2584.590087890625,21917.16015625,7700.10009765625,2786.89990234375,5672.0,18917.009765625,23603.48046875,
2020-04-01,2470.5,20943.509765625,7360.580078125,2680.300048828125,5454.60009765625,18065.41015625,23085.7890625,
2020-04-02,2526.89990234375,21413.439453125,7487.31005859375,2688.489990234375,5480.2001953125,17818.720703125,23280.060546875,
2020-04-03,2488.64990234375,21052.529296875,7373.080078125,2662.989990234375,5415.5,17820.189453125,23236.109375,
2020-04-06,2663.679931640625,22679.990234375,7913.240234375,2795.969970703125,5582.39990234375,18576.30078125,23749.119140625,
2020-04-07,2659.409912109375,22653.859375,7887.259765625,2857.669921875,5704.5,18950.1796875,24253.2890625,
2020-04-08,2749.97998046875,23433.5703125,8090.89990234375,2851.27001953125,5677.7001953125,19353.240234375,23970.369140625,
2020-04-09,2789.820068359375,23719.369140625,8153.580078125,2892.7900390625,5842.7001953125,19345.76953125,24300.330078125,
2020-04-10,,,,,,19498.5,,
2020-04-13,2761.6298828125,23390.76953125,8192.419921875,,,19043.400390625,,
2020-04-14,2846.06005859375,23949.759765625,8515.740234375,2917.739990234375,5791.2998046875,19638.810546875,24435.400390625,
2020-04-15,2783.360107421875,23504.349609375,8393.1796875,2808.199951171875,5597.7001953125,19550.08984375,24145.33984375,
2020-04-16,2799.550048828125,23537.6796875,8532.3603515625,2812.35009765625,5628.39990234375,19290.19921875,24006.44921875,
2020-04-17,2874.56005859375,24242.490234375,8650.1396484375,2888.300048828125,5787.0,19897.259765625,24380.0,
2020-04-20,2823.159912109375,23650.439453125,8560.73046875,2909.5,5812.7998046875,19669.119140625,24330.01953125,
2020-04-21,2736.56005859375,23018.880859375,8263.23046875,2791.340087890625,5641.0,19280.779296875,23793.55078125,
2020-04-22,2799.31005859375,23475.8203125,8495.3798828125,2834.89990234375,5770.60009765625,19137.94921875,23893.359375,
2020-04-23,2797.800048828125,23515.259765625,8494.75,2852.4599609375,5826.60009765625,19429.439453125,23977.3203125,
2020-04-24,2836.739990234375,23775.26953125,8634.51953125,2809.070068359375,5752.2001953125,19262.0,23831.330078125,
2020-04-27,2878.47998046875,24133.779296875,8730.16015625,2882.090087890625,5846.7998046875,19783.220703125,24280.140625,
2020-04-28,2863.389892578125,24101.55078125,8607.73046875,2932.06005859375,5958.5,19771.189453125,24575.9609375,
2020-04-29,2939.510009765625,24633.859375,8914.7099609375,2996.080078125,6115.2998046875,,24643.58984375,
2020-04-30,2912.429931640625,24345.720703125,8889.5498046875,2927.929931640625,5901.2001953125,20193.689453125,,
2020-05-01,2830.7099609375,23723.689453125,8604.9501953125,,5763.10009765625,19619.349609375,,
2020-05-04,2842.739990234375,23749.759765625,8710.7099609375,2816.47998046875,5753.7998046875,,23613.80078125,
2020-05-05,2868.43994140625,23883.08984375,8809.1201171875,2875.909912109375,5849.39990234375,,23868.66015625,
2020-05-06,2848.419921875,23664.640625,8854.3896484375,2843.760009765625,5853.7998046875,,24137.48046875,
2020-05-07,2881.18994140625,23875.890625,8979.66015625,2880.60009765625,5936.0,19674.76953125,23980.630859375,
2020-05-08,2929.800048828125,24331.3203125,9121.3203125,2908.110107421875,,20179.08984375,24230.169921875,
2020-05-11,2930.18994140625,24221.990234375,9192.33984375,2883.75,5939.7001953125,20390.66015625,24602.060546875,
2020-05-12,2870.1201171875,23764.779296875,9002.5498046875,2884.199951171875,5994.7998046875,20366.48046875,24245.6796875,
2020-05-13,2820.0,23247.970703125,8863.169921875,2810.550048828125,5904.10009765625,20267.05078125,24180.30078125,
2020-05-14,2852.5,23625.33984375,8943.7197265625,2760.22998046875,5741.5,19914.779296875,23829.740234375,
2020-05-15,2863.699951171875,23685.419921875,9014.5595703125,2770.699951171875,5799.7998046875,20037.470703125,23797.470703125,
2020-05-18,2953.909912109375,24597.369140625,9234.830078125,2911.8798828125,6048.60009765625,20133.73046875,23934.76953125,
2020-05-19,2922.93994140625,24206.859375,9185.099609375,2902.580078125,6002.2001953125,20433.44921875,24388.130859375,
2020-05-20,2971.610107421875,24575.900390625,9375.7802734375,2942.389892578125,6067.2001953125,20595.150390625,24399.94921875,
2020-05-21,2948.510009765625,24474.119140625,9284.8798828125,,6015.2998046875,20552.310546875,24280.029296875,
2020-05-22,2955.449951171875,24465.16015625,9324.58984375,2905.469970703125,5993.2998046875,20388.16015625,22930.140625,
2020-05-25,,,,2971.35009765625,,20741.650390625,22952.240234375,
2020-05-26,2991.77001953125,24995.109375,9340.2197265625,2999.219970703125,6067.7998046875,21271.169921875,23384.66015625,
2020-05-27,3036.1298828125,25548.26953125,9412.3603515625,3051.080078125,6144.2998046875,21419.23046875,23301.359375,
2020-05-28,3029.72998046875,25400.640625,9368.990234375,3094.469970703125,6218.7998046875,21916.310546875,23132.759765625,
2020-05-29,3044.31005859375,25383.109375,9489.8701171875,3050.199951171875,6076.60009765625,21877.890625,22961.470703125,
2020-06-01,3055.72998046875,25475.01953125,9552.0498046875,,6166.39990234375,22062.390625,23732.51953125,
2020-06-02,3080.820068359375,25742.650390625,9608.3798828125,3159.02001953125,6220.10009765625,22325.609375,23995.939453125,
2020-06-03,3122.8701171875,26269.890625,9682.91015625,3269.590087890625,6382.39990234375,22613.759765625,24325.619140625,
2020-06-04,3112.35009765625,26281.8203125,9615.8095703125,3261.669921875,6341.39990234375,22695.740234375,24366.30078125,
2020-06-05,3193.929931640625,27110.98046875,9814.080078125,3384.2900390625,6484.2998046875,22863.73046875,24770.41015625,
2020-06-08,3232.389892578125,27572.439453125,9924.75,3366.2900390625,6472.60009765625,23178.099609375,24776.76953125,
2020-06-09,3207.179931640625,27272.30078125,9953.75,3320.7099609375,6335.7001953125,23091.029296875,25057.220703125,
2020-06-10,3190.139892578125,26989.990234375,10020.349609375,3293.7099609375,6329.10009765625,23124.94921875,25049.73046875,
2020-06-11,3002.10009765625,25128.169921875,9492.73046875,3144.570068359375,6076.7001953125,22472.91015625,24480.150390625,
2020-06-12,3041.31005859375,25605.5390625,9588.8095703125,3153.739990234375,6105.2001953125,22305.48046875,24301.380859375,
2020-06-15,3066.590087890625,25763.16015625,9726.01953125,3136.39990234375,6064.7001953125,21530.94921875,23776.94921875,
2020-06-16,3124.739990234375,26289.98046875,9895.8701171875,3242.64990234375,6242.7998046875,22582.2109375,24344.08984375,
2020-06-17,3113.489990234375,26119.609375,9910.5302734375,3267.260009765625,6253.2998046875,22455.759765625,24481.41015625,
2020-06-18,3115.340087890625,26080.099609375,9943.0498046875,3249.89990234375,6224.10009765625,22355.4609375,24464.939453125,
2020-06-19,3097.739990234375,25871.4609375,9946.1201171875,3269.10009765625,6292.60009765625,22478.7890625,24643.890625,
2020-06-22,3117.860107421875,26024.9609375,10056.48046875,3241.68994140625,6244.60009765625,22437.26953125,24511.33984375,
2020-06-23,3131.2900390625,26156.099609375,10131.3701171875,3298.830078125,6320.10009765625,22549.05078125,24907.33984375,
2020-06-24,3050.330078125,25445.939453125,9909.169921875,3196.1201171875,6123.7001953125,22534.3203125,24781.580078125,
2020-06-25,3083.760009765625,25745.599609375,10017.0,3218.909912109375,6147.10009765625,22259.7890625,,
2020-06-26,3009.050048828125,25015.55078125,9757.2197265625,3204.169921875,6159.2998046875,22512.080078125,24549.990234375,
2020-06-29,3053.239990234375,25595.80078125,9874.150390625,3232.02001953125,6225.7998046875,21995.0390625,24301.279296875,
2020-06-30,3100.2900390625,25812.880859375,10058.76953125,3234.070068359375,6169.7001953125,22288.140625,24427.189453125,
2020-07-01,3115.860107421875,25734.970703125,10154.6298828125,3228.449951171875,6158.0,22121.73046875,,
2020-07-02,3130.010009765625,25827.359375,10207.6298828125,3320.090087890625,6240.39990234375,22145.9609375,25124.189453125,
2020-07-03,,,,3294.3798828125,6157.2998046875,22306.48046875,25373.119140625,
2020-07-06,3179.719970703125,26287.029296875,10433.650390625,3350.030029296875,6285.89990234375,22714.439453125,26339.16015625,
2020-07-07,3145.320068359375,25890.1796875,10343.8896484375,3321.56005859375,6189.89990234375,22614.689453125,25975.66015625,
2020-07-08,3169.93994140625,26067.279296875,10492.5,3286.090087890625,6156.2001953125,22438.650390625,26129.1796875,
2020-07-09,3152.050048828125,25706.08984375,10547.75,3261.169921875,6049.60009765625,22529.2890625,26210.16015625,
2020-07-10,3185.0400390625,26075.30078125,10617.4404296875,3296.219970703125,6095.39990234375,22290.810546875,25727.41015625,
2020-07-13,3155.219970703125,26085.80078125,10390.83984375,3350.0,6176.2001953125,22784.740234375,25772.119140625,
2020-07-14,3197.52001953125,26642.58984375,10488.580078125,3321.389892578125,6179.7998046875,22587.009765625,25477.890625,
2020-07-15,3226.56005859375,26870.099609375,10550.490234375,3378.2099609375,6292.7001953125,22945.5,25481.580078125,
2020-07-16,3215.570068359375,26734.7109375,10473.830078125,3365.35009765625,6250.7001953125,22770.359375,24970.689453125,
2020-07-17,3224.72998046875,26671.94921875,10503.1904296875,3365.60009765625,6290.2998046875,22696.419921875,25089.169921875,
2020-07-20,3251.840087890625,26680.869140625,10767.08984375,3388.340087890625,6261.5,22717.48046875,25057.990234375,
2020-07-21,3257.300048828125,26840.400390625,10680.3603515625,3405.35009765625,6269.7001953125,22884.220703125,25635.66015625,
2020-07-22,3276.02001953125,27005.83984375,10706.1298828125,3370.760009765625,6207.10009765625,22751.609375,25057.939453125,
2020-07-23,3235.659912109375,26652.330078125,10461.419921875,3371.739990234375,6211.39990234375,,25263.0,
2020-07-24,3215.6298828125,26469.890625,10363.1796875,3310.889892578125,6123.7998046875,,24705.330078125,
2020-07-27,3239.409912109375,26584.76953125,10536.26953125,3302.840087890625,6104.89990234375,22715.849609375,24603.259765625,
2020-07-28,3218.43994140625,26379.279296875,10402.08984375,3303.56005859375,6129.2998046875,22657.380859375,24772.759765625,
2020-07-29,3258.43994140625,26539.5703125,10542.9404296875,3300.159912109375,6131.5,22397.109375,24883.140625,
2020-07-30,3246.219970703125,26313.650390625,10587.8095703125,3208.199951171875,5990.0,22339.23046875,24710.58984375,
2020-07-31,3271.1201171875,26428.3203125,10745.26953125,3174.320068359375,5897.7998046875,21710.0,24595.349609375,
2020-08-03,3294.610107421875,26664.400390625,10902.7998046875,3248.280029296875,6032.89990234375,22195.380859375,24458.130859375,
2020-08-04,3306.510009765625,26828.470703125,10941.169921875,3254.2900390625,6036.0,22573.66015625,24946.630859375,
2020-08-05,3327.77001953125,27201.51953125,10998.400390625,3268.3798828125,6104.7001953125,22514.849609375,25102.5390625,
2020-08-06,3349.159912109375,27386.98046875,11108.0703125,3240.389892578125,6026.89990234375,22418.150390625,24930.580078125,
2020-08-07,3351.280029296875,27433.48046875,11010.98046875,3252.64990234375,6032.2001953125,22329.939453125,24531.619140625,
2020-08-10,3360.469970703125,27791.439453125,10968.3603515625,3259.7099609375,6050.60009765625,,24377.4296875,
2020-08-11,3333.68994140625,27686.91015625,10782.8203125,3332.1201171875,6154.2998046875,22750.240234375,24890.6796875,
2020-08-12,3380.35009765625,27976.83984375,11012.240234375,3363.179931640625,6280.10009765625,22843.9609375,25244.01953125,
2020-08-13,3373.429931640625,27896.720703125,11042.5,3342.85009765625,6185.60009765625,23249.609375,25230.669921875,
2020-08-14,3372.85009765625,27931.01953125,11019.2998046875,3305.050048828125,6090.0,23289.359375,25183.009765625,
2020-08-17,3381.989990234375,27844.91015625,11129.73046875,3305.85009765625,6127.39990234375,23096.75,25347.33984375,
2020-08-18,3389.780029296875,27778.0703125,11210.83984375,3289.639892578125,6076.60009765625,23051.080078125,25367.380859375,
2020-08-19,3374.85009765625,27692.880859375,11146.4599609375,3317.6201171875,6112.0,23110.609375,25178.91015625,
2020-08-20,3385.510009765625,27739.73046875,11264.9501953125,3273.97998046875,6013.2998046875,22880.619140625,24791.390625,
2020-08-21,3397.159912109375,27930.330078125,11311.7998046875,3259.75,6001.89990234375,22920.30078125,25113.83984375,
2020-08-24,3431.280029296875,28308.4609375,11379.7197265625,3331.739990234375,6104.7001953125,22985.509765625,25551.580078125,
2020-08-25,3443.6201171875,28248.439453125,11466.4697265625,3329.7099609375,6037.0,23296.76953125,25486.220703125,
2020-08-26,3478.72998046875,28331.919921875,11665.0595703125,3356.760009765625,6045.60009765625,23290.859375,25491.7890625,
2020-08-27,3484.550048828125,28492.26953125,11625.33984375,3331.0400390625,6000.0,23208.859375,25281.150390625,
2020-08-28,3508.010009765625,28653.869140625,11695.6298828125,3315.5400390625,5963.60009765625,22882.650390625,25422.060546875,
2020-08-31,3500.31005859375,28430.05078125,11775.4599609375,3272.510009765625,,23139.759765625,25177.05078125,
2020-09-01,3526.64990234375,28645.66015625,11939.669921875,3277.580078125,5862.10009765625,23138.0703125,25184.849609375,
2020-09-02,3580.840087890625,29100.5,12056.4404296875,3337.77001953125,5941.0,23247.150390625,25120.08984375,
2020-09-03,3455.06005859375,28292.73046875,11458.099609375,3304.219970703125,5850.89990234375,23465.529296875,25007.599609375,
2020-09-04,3426.9599609375,28133.310546875,11313.1298828125,3260.590087890625,5799.10009765625,23205.4296875,24695.44921875,
2020-09-07,,,,3314.070068359375,5937.39990234375,23089.94921875,24589.650390625,
2020-09-08,3331.840087890625,27500.890625,10847.6904296875,3267.3701171875,5930.2998046875,23274.130859375,24624.33984375,
2020-09-09,3398.9599609375,27940.470703125,11141.5595703125,3324.830078125,6012.7998046875,23032.5390625,24468.9296875,
2020-09-10,3339.18994140625,27534.580078125,10919.58984375,3312.77001953125,6003.2998046875,23235.470703125,24313.5390625,
2020-09-11,3340.969970703125,27665.640625,10853.5498046875,3315.81005859375,6032.10009765625,23406.490234375,24503.310546875,
2020-09-14,3383.5400390625,27993.330078125,11056.650390625,3316.7900390625,6026.2998046875,23559.30078125,24640.279296875,
2020-09-15,3401.199951171875,27995.599609375,11190.3203125,3332.260009765625,6105.5,23454.890625,24732.759765625,
2020-09-16,3385.489990234375,28032.380859375,11050.4697265625,3338.840087890625,6078.5,23475.529296875,24725.630859375,
2020-09-17,3357.010009765625,27901.98046875,10910.2802734375,3316.570068359375,6049.89990234375,23319.369140625,24340.849609375,
2020-09-18,3319.469970703125,27657.419921875,10793.2802734375,3283.68994140625,6007.10009765625,23360.30078125,24455.41015625,
2020-09-21,3281.06005859375,27147.69921875,10778.7998046875,3160.949951171875,5804.2998046875,,23950.689453125,
2020-09-22,3315.570068359375,27288.1796875,10963.6396484375,3164.1298828125,5829.5,,23716.849609375,
2020-09-23,3236.919921875,26763.130859375,10632.990234375,3180.110107421875,5899.2998046875,23346.490234375,23742.509765625,
2020-09-24,3246.590087890625,26815.439453125,10672.26953125,3159.639892578125,5822.7998046875,23087.8203125,23311.0703125,
2020-09-25,3298.4599609375,27173.9609375,10913.5595703125,3137.06005859375,5842.7001953125,23204.619140625,23235.419921875,
2020-09-28,3351.60009765625,27584.060546875,11117.5302734375,3223.18994140625,5927.89990234375,23511.619140625,23476.05078125,
2020-09-29,3335.469970703125,27452.66015625,11085.25,3214.300048828125,5897.5,23539.099609375,23275.529296875,
2020-09-30,3363.0,27781.69921875,11167.509765625,3193.610107421875,5866.10009765625,23185.119140625,23459.05078125,
2020-10-01,3380.800048828125,27816.900390625,11326.509765625,3194.090087890625,5879.5,,,
2020-10-02,3348.419921875,27682.810546875,11075.01953125,3190.929931640625,5902.10009765625,23029.900390625,,
2020-10-05,3408.60009765625,28148.640625,11332.490234375,3220.219970703125,5942.89990234375,23312.140625,23767.779296875,
2020-10-06,3360.969970703125,27772.759765625,11154.599609375,3233.300048828125,5949.89990234375,23433.73046875,23980.650390625,
2020-10-07,3419.43994140625,28303.4609375,11364.599609375,3233.429931640625,5946.2998046875,23422.8203125,24242.859375,
2020-10-08,3446.830078125,28425.509765625,11420.98046875,3255.760009765625,5978.0,23647.0703125,24193.349609375,
