Date,USD_Open,USD_Close,Gold_Open_USD,Gold_Close_USD,Gold_High_USD,Gold_Low_USD,Volume,Open_EGP_Ounce,Close_EGP_Ounce,High_EGP_Ounce,Low_EGP_Ounce,Open_EGP,Close_EGP,High_EGP,Low_EGP,Daily_Range,Return,MA_7,MA_21,MA_50,EMA_21,Volatility_21,RSI_14
2016-05-17,8.857799530029297,8.858499526977539,1272.5,1276.199951171875,1281.5999755859375,1270.800048828125,16,11271.54990196228,11305.216663784813,11353.052777502453,11257.381631426979,362.3884740290411,363.47088474881645,365.00885037061596,361.9329538935161,3.075896477099832,0.00307066718533644,361.9342411345952,360.5343185310374,351.9070071984303,359.9442642872183,0.010175598405072695,59.71787013163564
2016-05-18,8.85770034790039,8.85770034790039,1276.4000244140625,1273.699951171875,1276.4000244140625,1256.800048828125,17,11305.968940312508,11282.052500615828,11305.968940312508,11132.35822974611,363.49507098276746,362.72614016479906,363.49507098276746,357.91336118913017,5.5817097936372875,-0.00204898002912135,362.1870444807696,360.81484076515915,352.8237416282207,360.19716209427105,0.009623609530926431,53.46779800882601
2016-05-19,8.8548002243042,8.855600357055664,1248.0,1254.199951171875,1255.5,1247.5,69,11050.79067993164,11106.693535416853,11118.206248283386,11047.361445426941,355.29090552290387,357.0882227214575,357.45836475905884,355.1806531556558,2.27771160340302,-0.015543179327467405,361.7809000693563,360.82955131520333,353.6599423854851,359.9145312421971,0.010266283416790204,35.43515362693498
2016-05-20,8.858200073242188,8.855500221252441,1256.5999755859375,1252.4000244140625,1256.5999755859375,1252.4000244140625,44,11131.213995771483,11090.628693295293,11127.821361827082,11090.628693295293,357.87657324003675,356.57172643899537,357.7674976072494,356.57172643899537,1.1957711682540548,-0.0014464108575907852,360.8762092502794,360.87622210911286,354.4037109502884,359.61063989645146,0.010243118013792381,32.14607284636493
2016-05-23,8.860099792480469,8.858499526977539,1251.5999755859375,1251.0999755859375,1251.5999755859375,1247.5,56,11089.300683957525,11082.868541929638,11087.297791693127,11050.97815990448,356.5290299791832,356.3222319652013,356.4646355456179,355.29693313950133,1.1677024061165753,-0.0006997034686000436,360.10143638380845,361.18283688020426,355.2099267426931,359.3116937208832,0.009551003945617793,32.868842560456045
2016-05-24,8.855600357055664,8.85569953918457,1240.0,1228.9000244140625,1240.0,1228.199951171875,20,10980.944442749023,10882.76937990752,10981.067428588867,10876.569741619285,353.0452985274655,349.8888993170389,353.0492526110845,349.6895764662911,3.3596761447934114,-0.0180548168793202,358.34661552298576,361.04915298776905,356.08466510770677,358.4550760478065,0.010249284622477947,31.4699380976447
2016-05-25,8.857799530029297,8.856200218200684,1219.300048828125,1223.5,1223.5,1218.5999755859375,5,10800.315399474464,10835.560966968536,10835.560966968536,10792.165369683527,347.2379442659014,348.371114728842,348.371114728842,346.9759149190132,1.3951998098287959,-0.004337904378102775,356.3484600121643,360.7933238602573,355.98919898878864,357.53835229153697,0.010255696891615583,30.474724445891397
2016-05-26,8.854900360107422,8.853300094604492,1232.5999755859375,1220.0999755859375,1232.5999755859375,1220.0999755859375,199778,10914.549967684317,10801.911229281919,10912.577480464475,10801.911229281919,350.91066817831813,347.2892513473377,350.84725128890557,347.2892513473377,3.557999941567857,-0.0031054910575647465,354.0367980976674,360.3856984919545,355.8797539080957,356.6066158420643,0.010152818356935418,15.501647442306435
2016-05-27,8.856300354003906,8.85669994354248,1220.300048828125,1213.800048828125,1223.199951171875,1206.4000244140625,63739,10807.343754427508,10750.262823927915,10833.51493848511,10684.723028117674,347.4639109562431,345.6287177947149,348.3053334346652,343.5215660011791,4.783767433486105,-0.004781413608917262,351.59430918765537,359.6889361549152,355.5932950400472,355.608625110487,0.009691755433553353,19.00336663925276
2016-05-31,8.857399940490723,8.854599952697754,1212.5,1214.800048828125,1217.5999755859375,1199.0,6432,10739.597427845001,10756.568454890745,10781.360686228028,10616.665343284607,345.2858176039674,345.83144838653993,346.6285365385898,341.3334622561643,5.295074282425503,0.0005865559815705357,349.98619856838144,358.6764033672324,355.36858297957514,354.71979086285546,0.00846210833396858,20.505489580758677
2016-06-01,8.856200218200684,8.85569953918457,1215.699951171875,1211.9000244140625,1219.800048828125,1205.4000244140625,2717,10766.48217283492,10732.222487741383,10802.182730304543,10674.660440736683,346.1501815819737,345.0487079505966,347.2979803013983,343.19804654578047,4.099933755617826,-0.0022633581751895226,348.3400530700388,357.5589584298399,355.18989193923704,353.8406015071956,0.00832503676242006,8.879840618259735
2016-06-02,8.859999656677246,8.85569953918457,1212.4000244140625,1209.800048828125,1217.0,1209.5999755859375,1627,10741.863800064079,10713.625734912697,10777.386339187622,10711.853946394054,345.35868310846297,344.45080890937345,346.5007584094273,344.3938446282269,2.106913781200433,-0.0017327960587778524,346.64413549063477,356.4599461535644,354.96801875724987,352.98698399830266,0.008329946735654722,9.115376991840293
2016-06-03,8.857000350952148,8.856599807739258,1209.0999755859375,1240.0999755859375,1244.5,1206.4000244140625,1622,10708.998908100883,10983.069205351872,11022.038460731506,10684.602224282222,344.3020530840864,353.113611180474,354.36650089962563,343.51768207057796,10.848818829047673,0.025149606408326752,347.10480861398264,356.0105541238591,355.05999884688595,352.9984955603182,0.010003729091874289,34.58644292222735
2016-06-06,8.876899719238281,8.877799987792969,1244.4000244140625,1244.5999755859375,1247.300048828125,1240.0,1135,11046.414227341302,11049.309648063965,11073.280358260497,11008.471984863281,355.1501994097546,355.243289278183,356.0139649319368,353.93032889749645,2.08363603444036,0.006031141338872281,348.0865478353171,355.6817194519151,355.20751652410496,353.2025677164877,0.010127818318159456,38.64545910127549
2016-06-07,8.853300094604492,8.852899551391602,1244.0,1244.4000244140625,1244.9000244140625,1236.5,281,11013.505317687988,11016.548417886952,11020.974867662648,10946.610295295715,354.0921541848341,354.18999205513694,354.3323056139228,351.9414308774162,2.390874736506589,-0.0029650024499723315,349.07236793643125,355.0144690562313,355.3298050206084,353.2923335654558,0.009295832938672092,35.16069310171736
2016-06-08,8.857600212097168,8.858400344848633,1247.5999755859375,1259.800048828125,1264.0,1247.300048828125,406,11050.741808362422,11159.813186979387,11197.018035888672,11049.083182668779,355.2893342666395,358.7960579027887,359.9922206789806,355.2360082520867,4.756212426893853,0.013004505917645126,350.9534165232989,354.91159006390797,355.4819521946808,353.79267214157693,0.00888037687919419,44.40679276728255
2016-06-09,8.857799530029297,8.856300354003906,1262.5,1270.199951171875,1271.4000244140625,1258.0999755859375,381,11182.971906661987,11249.272277219221,11259.900486298837,11142.111259154044,359.54062747478537,361.6722322960188,362.01393689773937,358.2269281320123,3.78700876572708,0.008016181699547653,353.21638565322456,354.9944947636541,355.7280603092146,354.50899579198074,0.009036576359906847,57.080449709637726
2016-06-10,8.860300064086914,8.857099533081055,1267.5999755859375,1273.4000244140625,1278.0,1265.300048828125,397,11231.316144920653,11278.630761663197,11319.373203277588,11206.888471683022,361.09492966774326,362.61612878496624,363.9260277228475,360.3095623220223,3.6164654008251773,0.002609811881203239,355.7260172009915,354.9807598404366,355.95099637750036,355.2460078822521,0.008869269229921437,59.214507504290914
2016-06-13,8.868300437927246,8.86870002746582,1276.199951171875,1284.4000244140625,1287.300048828125,1273.0,328,11317.72458586027,11390.958531798096,11416.677978398744,11289.85513496399,363.8730234816104,366.2275477614447,367.0544465542059,362.97700049717844,4.077446057027487,0.009959344579016483,358.8369798941446,355.19418392286263,356.31411410171694,356.24432968945143,0.009094078706648618,63.696427276650624
2016-06-14,8.860799789428711,8.860799789428711,1281.800048828125,1285.5999755859375,1289.699951171875,1277.800048828125,554,11357.773602745961,11391.443992961431,11427.773055769969,11322.330403588247,365.160628313404,366.2431556886341,367.4111613088549,364.02110384967114,3.3900574591837653,4.26181134782766e-05,360.71262910959604,355.38801774885485,356.6991948058363,357.15331387119534,0.009093998562715096,77.49308283001398
2016-06-15,8.856100082397461,8.85669994354248,1284.5999755859375,1285.800048828125,1296.199951171875,1278.800048828125,162,11376.545949634397,11387.945219862973,11480.054034363711,11325.948320258176,365.76417283053024,366.130667605349,369.09203254822484,364.1374224848707,4.954610063354153,-0.00030714043808843794,362.26796887061977,355.5676589060337,357.0243493108659,357.96943693793656,0.009096023586187895,81.33611505020167
2016-06-16,8.85770034790039,8.858099937438965,1296.300048828125,1296.0999755859375,1316.4000244140625,1281.0999755859375,251,11482.237393488176,11480.983112652437,11660.802973906859,11348.111613590852,369.16222912174436,369.1219030865477,374.9032415614596,364.84998838043475,10.053253181024843,0.008169857774446232,364.40109901796416,355.8367550173543,357.4414440880297,358.9832974969012,0.009234177876664642,86.09112187904341
2016-06-17,8.85789966583252,8.853599548339844,1280.300048828125,1292.5,1300.0999755859375,1280.300048828125,129,11340.769374680007,11443.277416229248,11510.564556644298,11335.263934044167,364.61393009404105,367.9096377008776,370.07296788606743,364.4369261994363,5.636041686631131,-0.0032841870816477936,365.70303898911976,356.083588233358,357.76132382041214,359.7947829699899,0.009256973843911262,87.38622626684317
2016-06-20,8.678400039672852,8.684300422668457,1288.9000244140625,1290.0,1291.199951171875,1280.300048828125,153,11185.59002300934,11202.74754524231,11213.168281711405,11118.510255180532,359.62480180717085,360.1764285447718,360.51146275214705,357.46813880047364,3.0433239516734147,-0.02101931660293488,365.4893527389416,356.23064565351586,357.886914426331,359.82947802224277,0.009799165116773192,69.21437107776242
2016-06-21,8.859999656677246,8.855400085449219,1293.9000244140625,1270.5,1293.9000244140625,1266.300048828125,134,11463.953772083274,11250.785808563232,11458.002386759035,11213.593560596928,368.57439748206065,361.7208934223876,368.3830561434898,360.5251357756178,7.857920367871998,0.004288078717021859,365.3614619728589,356.47584408129643,357.96549397755297,360.00142487680137,0.009823376753846867,71.88496350674149
2016-06-22,8.857399940490723,8.857399940490723,1267.0,1268.0,1269.199951171875,1264.9000244140625,53,11222.325724601746,11231.183124542236,11241.811571980594,11203.72540097183,360.80588115812515,361.0906529664583,361.43236523158464,360.2078673130622,1.2244979185224452,-0.001742339100089807,364.6276198592895,356.702911748023,358.013745540884,360.1004456122247,0.009833587679695242,71.82398008757843
2016-06-23,8.860099792480469,8.860600471496582,1263.4000244140625,1261.199951171875,1270.5,1255.199951171875,218,11193.850294130854,11174.988882004982,11257.392899036407,11121.825279176002,359.89037549249616,359.2839674636289,361.9333161553011,357.57471921732287,4.358596937978234,-0.005003412544708596,363.6334501128602,357.1502959454796,358.0981942396236,360.0262203259887,0.00896438878586396,59.86728816572041
2016-06-24,8.859399795532227,8.85830020904541,1253.699951171875,1320.0,1355.5999755859375,1253.699951171875,694,11107.029091070872,11692.956275939941,12008.311547114863,11105.65053954604,357.0990110782025,375.93699345539704,386.07589329544464,357.0546896505551,29.021203644889567,0.04635059590699364,365.03435380572415,358.4629568372203,358.64136419827054,361.472654246844,0.013195743118826864,72.59627639806835
2016-06-27,8.753600120544434,8.759099960327148,1330.0,1322.5,1331.699951171875,1320.0,92,11642.288160324097,11583.909697532654,11664.492989477236,11562.011947631836,374.3079769262011,372.43106716390935,375.0218782284063,371.7270386815579,3.2948395468484364,-0.009325834787535126,365.5070915310615,359.660186161819,359.06829159355897,362.4688736029408,0.013424320995563328,68.90552692053609
2016-06-28,8.858200073242188,8.858200073242188,1314.800048828125,1315.300048828125,1315.5999755859375,1314.0999755859375,1072,11646.761888828129,11651.19098886475,11653.847800092772,11640.560499982908,374.451810530266,374.59420929685564,374.6796276976151,374.2524313978462,0.4271962997689229,0.0058081678024843875,366.4620303304869,361.03949528096854,359.53872789061023,363.57117684784214,0.013299219703640473,67.24697258286076
2016-06-29,8.7568998336792,8.757100105285645,1311.5999755859375,1323.9000244140625,1327.4000244140625,1311.5999755859375,414,11485.549608062138,11593.525043184054,11624.174893552554,11485.812284296262,369.26871921366205,372.74020747453034,373.72562231107605,369.27716444439574,4.4484578666803145,-0.004949360604920794,368.25685589188106,362.32086476134907,359.856828575136,364.40472508663197,0.013422941623853777,62.358827917613795
2016-06-30,8.85990047454834,8.857500076293945,1315.800048828125,1318.4000244140625,1323.5,1314.5,560,11657.857477023033,11677.728316833498,11722.901350975037,11643.183850288391,374.8085417082654,375.44740356659213,376.8997492557119,374.33677400576755,2.5629752499443725,0.0072629569812288075,370.2177859124817,363.7684216954441,360.2301906230573,365.4086049484465,0.013373671191246942,63.784942413303575
2016-07-01,8.859999656677246,8.862299919128418,1324.5,1336.699951171875,1344.199951171875,1321.9000244140625,137,11735.069545269012,11846.235869169468,11912.703118562931,11715.0744794606,377.29096549484825,380.86504313564285,383.0020132320456,376.64810968092337,6.353903551122244,0.014429822972766404,373.0426987937937,365.50243284907594,360.7356586904323,366.8137356927371,0.013485066276163101,65.13791588740976
2016-07-05,8.856800079345703,8.8572998046875,1342.199951171875,1356.4000244140625,1356.800048828125,1339.699951171875,90,11887.596634036861,12014.041671320796,12017.584807485342,11866.124115854502,382.19482161290085,386.2601209291815,386.3740353170975,381.504464637565,4.869570679532501,0.0141653267759132,376.8964350031584,367.08083807520484,361.46319467357023,368.5815888960502,0.012858077954738964,68.6285431693089
2016-07-06,8.854000091552734,8.855199813842773,1359.0,1364.9000244140625,1374.9000244140625,1359.0,130,12032.586124420166,12086.462442105403,12175.01444024383,12034.21654701233,386.856338496316,388.5885010402496,391.4355117669661,386.90875776077706,4.526754006189037,0.006028010620063418,378.70379322956586,368.66870530196996,362.1810394732116,370.40039909097743,0.012858057617635626,70.07225024172449
2016-07-07,8.853699684143066,8.854499816894531,1366.800048828125,1360.0999755859375,1368.5999755859375,1350.5,207,12101.237160596298,12043.00498478394,12118.268233227544,11958.002002716064,389.0635189157586,387.1913123855495,389.6110802072932,384.4584050899759,5.152675117317301,-0.0035955481208522766,380.81239968980026,370.24019674627533,362.8499951927908,371.92684575412034,0.01287673830262477,66.6236676004585
2016-07-08,8.857600212097168,8.855600357055664,1361.300048828125,1356.5999755859375,1365.800048828125,1335.0,249,12057.851601227885,12013.507228180533,12094.979400068987,11822.226476669312,387.6686418322017,386.2429381960401,388.8623273930261,380.0931238178762,8.769203575149902,-0.002449368462495549,382.47650381825514,371.5471910459539,363.45786627507766,373.2283087033857,0.012797491765970894,66.94874007452364
2016-07-11,8.865300178527832,8.865699768066406,1371.699951171875,1355.0,1371.800048828125,1353.0,26,12160.531822010642,12013.02318572998,12161.967374728993,11995.291786193848,390.9698851258103,386.2273758814918,391.01603918301777,385.65729857391767,5.358740609100096,-4.0291518651369707e-05,384.4032421621068,372.7164835976431,363.9771992552567,374.4100420832135,0.012779010826795995,78.09217790964715
2016-07-12,8.857600212097168,8.85770034790039,1353.5999755859375,1334.0999755859375,1356.0,1330.300048828125,252,11989.647430844721,11817.057817881461,12011.04167175293,11783.39920531679,385.4758284709027,379.9269477030386,386.16366877531243,378.84479898779205,7.318869787520384,-0.016312743663169038,385.04317703874193,373.5408083080275,364.2338454707599,374.9115789577431,0.013471761253286783,67.8061742240656
2016-07-13,8.85990047454834,8.861499786376953,1341.5,1342.4000244140625,1342.4000244140625,1336.699951171875,7,11885.556486606598,11895.677529577632,11895.677529577632,11845.166331759654,382.1292293988329,382.45462824369065,382.45462824369065,380.830656735083,1.6239715086076671,0.006653069901816355,385.270260625606,374.3135264262297,364.51263700291696,375.597310711011,0.013396987193884094,70.1469734953007
2016-07-14,8.856900215148926,8.85789966583252,1341.4000244140625,1331.300048828125,1341.4000244140625,1322.699951171875,20,11880.646164833684,11792.522257637465,11881.986828005058,11716.343455482041,381.9713590056966,379.13811171210523,382.01446229540267,376.68890817695893,5.325554118443733,-0.008671660078518384,384.2528307374522,374.9275719511569,364.74479790293583,375.9192017111105,0.01359899297313159,68.20474344158204
2016-07-15,8.856499671936035,8.858499526977539,1333.699951171875,1326.5,1333.699951171875,1322.9000244140625,52,11811.913180014817,11750.799622535706,11814.580386586022,11718.909240510548,379.761543878175,377.7966988453295,379.84729649672937,376.77140001962954,3.075896477099832,-0.003538058626494145,382.71114470960646,375.4830972482988,365.0497150037567,376.08988326876676,0.013641473485576532,52.370952618549715
2016-07-18,8.839200019836426,8.842599868774414,1327.5,1328.4000244140625,1335.0,1326.199951171875,54,11734.038026332855,11746.509881563717,11804.870824813843,11727.055514201056,377.2578014156881,377.6587805733669,379.53512706974595,377.03330860517485,2.5018184645711017,-0.00036505949465437393,381.34935445072324,375.88961522386165,365.359914267444,376.2325102964577,0.013562300289530163,57.29098705568268
2016-07-19,8.856800079345703,8.856399536132812,1328.5,1331.5,1333.199951171875,1326.4000244140625,322,11766.258905410767,11792.29598236084,11807.351429130882,11747.128560947254,378.2937259604471,379.13083679845806,379.6148802909924,377.6786715625976,1.9362087283948313,0.003897847212386285,380.33333996535436,376.4239580380322,365.5784859961232,376.49599452391226,0.013534739728136614,56.45150830615921
2016-07-20,8.857500076293945,8.85789966583252,1331.0,1318.800048828125,1337.5,1315.5,751,11789.332601547241,11681.798511814559,11847.440803050995,11652.56701040268,379.03556196399893,375.5782632763052,380.9037826306041,374.638449383596,6.265333247008073,-0.009370310133969273,378.81203816461345,377.1573787395338,365.8709209268178,376.4125644104934,0.01278271150750114,53.849985657751006
2016-07-21,8.859299659729004,8.857399940490723,1312.800048828125,1330.5,1330.5,1312.800048828125,318,11630.489025875228,11784.770620822906,11784.770620822906,11627.995074366452,373.928626227763,378.8888909872814,378.8888909872814,373.84844388465774,5.040447102623659,0.008814747909254406,378.66374434807676,377.9749024331001,366.2500740745363,376.6376850083832,0.012859877067001913,54.593373538306125
2016-07-22,8.855899810791016,8.856499671936035,1330.699951171875,1323.0999755859375,1330.699951171875,1320.4000244140625,55,11784.545445802622,11718.034499715432,11785.343680999009,11694.122383047477,378.88165144767055,376.7432764709898,378.9073152860292,375.9744846415187,2.9328306445104886,-0.005662912181723434,377.8478369519766,378.72026545712544,366.5268483605055,376.6472842322565,0.012949458771424623,43.97215907998757
2016-07-25,8.859399795532227,8.85890007019043,1315.699951171875,1319.300048828125,1319.300048828125,1313.800048828125,548,11656.31187839387,11687.547295165714,11687.547295165714,11638.823344779667,374.75884959550757,375.76309081504377,375.76309081504377,374.19658060281535,1.5665102122284225,-0.0026017336397549107,377.3656911095392,379.5049856167166,366.8071973361964,376.5669030125099,0.012894062326349723,32.37246080784833
2016-07-26,8.859299659729004,8.858799934387207,1315.199951171875,1320.699951171875,1320.699951171875,1315.199951171875,63,11651.750479892595,11699.816640786594,11699.816640786594,11651.093241147464,374.61219733768206,376.1575591424307,376.1575591424307,374.5910666371136,1.5664925053171146,0.0010497793344506068,377.1315282948394,379.5154887446706,367.08689561218904,376.52968993341176,0.00800273804608201,27.67480128598889
2016-07-27,8.854599952697754,8.854599952697754,1326.0,1326.5999755859375,1326.5999755859375,1326.0,215388,11741.199537277222,11746.512081072084,11746.512081072084,11741.199537277222,377.4880491673677,377.6588512891502,377.6588512891502,377.4880491673677,0.17080212178251486,0.00399112582010086,377.1315383970942,379.76443084587254,367.39290857188024,376.6323409657516,0.0077454289603734565,32.94406927832577
2016-07-28,8.860300064086914,8.85420036315918,1339.5,1332.300048828125,1344.300048828125,1330.0999755859375,56908,11868.371935844421,11796.451576170977,11902.701980528887,11776.971686871024,381.57673367448746,379.26444214223403,382.68046941755387,378.63814962531626,4.042319792237606,0.004251431808371731,377.15062487477644,379.98682288612866,367.7087797197486,376.8716228908864,0.007701344450535009,37.80065431888884
2016-07-29,8.859000205993652,8.858400344848633,1333.199951171875,1349.0,1353.300048828125,1325.800048828125,6076,11810.818642062368,11949.982065200806,11988.073619222734,11744.467609739397,379.72635369210434,384.2005583037538,385.42522929003917,377.5931200584949,7.83210923154428,0.013014972175188877,378.3823813072691,380.53255387799646,368.13826808252765,377.53788974660165,0.008042140670088902,46.976927890588506
2016-08-01,8.866100311279297,8.866100311279297,1348.800048828125,1351.4000244140625,1353.5,1345.5999755859375,1257,11958.59653276857,11981.648177120369,12000.266771316528,11930.224362399895,384.4775196607639,385.21864668350406,385.81724794047386,383.5653338820356,2.251914058438274,0.002649887819645924,379.28663212101526,380.99785116927796,368.7008765617686,378.2361403772291,0.00793844042566912,59.369108403963025
2016-08-02,8.859999656677246,8.856200218200684,1352.0999755859375,1364.4000244140625,1366.0,1346.5999755859375,2941,11979.605319484719,12083.399793928838,12097.569498062134,11925.758997613215,385.1529673343746,388.4900346883418,388.94560091507816,383.4217691775271,5.523831737551063,0.008492288815721505,380.96474043777977,381.3609460051208,369.33924272675546,379.16831258733026,0.007541521455297952,60.411671701025554
2016-08-03,8.858400344848633,8.857500076293945,1362.4000244140625,1356.0999755859375,1364.699951171875,1353.300048828125,715,12068.684846091317,12011.655637214659,12087.829921623226,11986.855285743717,388.01693848252825,386.18340820855076,388.6324664948712,385.3860589883363,3.246407506534922,-0.005937414795315066,382.4533572082808,381.3572930184241,369.9364662516225,379.80604855289573,0.00704237814982151,62.59259811177921
2016-08-04,8.856900215148926,8.855899810791016,1354.4000244140625,1358.800048828125,1361.5999755859375,1347.0,381,11995.78586763062,12033.397095319815,12058.192966164555,11928.897045135498,385.67318364912694,386.8824117967372,387.67961696158164,383.5226596728824,4.156957288699232,0.0018100300875922848,383.9854790160388,381.2760506734949,370.6763365012165,380.44935430233585,0.0069213930103159136,66.62129115137493
2016-08-05,8.85420036315918,8.854299545288086,1357.5999755859375,1336.4000244140625,1360.800048828125,1333.699951171875,1107,12020.462196857901,11832.88612849242,12048.931253566872,11808.978871211875,386.46654546459087,380.4358393265202,387.3818462091685,379.6672037298656,7.714642479302881,-0.016662872939294915,384.38219159280595,380.9543614802078,371.3176309931701,380.4481256681708,0.007777619927654574,54.1275890444811
2016-08-08,8.855500221252441,8.854100227355957,1330.0,1333.4000244140625,1335.4000244140625,1327.800048828125,587,11777.815294265747,11806.05745932099,11823.765659775701,11756.474714212352,378.66527221263675,379.57327822659795,380.14260966694104,377.9791571434839,2.1634525234571242,-0.0022672971648759477,384.4263110334294,380.6367586245201,371.9633115307552,380.3685940825733,0.007775801076744218,50.66974255571473
2016-08-09,8.857000350952148,8.858599662780762,1331.800048828125,1339.0,1339.4000244140625,1328.5,620,11795.753499868792,11861.66494846344,11865.208604602958,11768.649652004242,379.2419984846976,381.36109918380373,381.4750302892908,378.3705901909509,3.1044400983399214,0.004710081187903059,384.02067401629364,380.40503116272544,372.6779591585371,380.45882181904875,0.007867570312867257,59.24781548727398
2016-08-10,8.855199813842773,8.8572998046875,1344.800048828125,1344.300048828125,1354.199951171875,1344.300048828125,110,11908.473142038565,11906.868559926748,11994.55496302247,11906.868559926748,382.86601643025915,382.8144279559133,385.63360917653864,382.8144279559133,2.819181220625353,0.0038108993686560844,383.6772141980664,380.5425302223861,373.4176187499245,380.67296783149095,0.007036370583752361,56.6741179536148
2016-08-11,8.858799934387207,8.859600067138672,1341.5999755859375,1342.5,1350.4000244140625,1334.800048828125,666,11884.965775694582,11894.013090133667,11964.004146962892,11825.794602214359,382.1102376161712,382.401115312864,384.65137836458575,380.2078416324323,4.443536732153461,-0.0010796684055410788,382.80736857299814,380.53998198758484,374.1646668971698,380.8300721479794,0.006892776948820262,60.22143040790395
2016-08-12,8.855999946594238,8.855899810791016,1336.800048828125,1335.800048828125,1351.800048828125,1333.199951171875,113,11838.70116102905,11829.711399671622,11971.405796644278,11806.685195329599,380.62279682444256,380.3337695009122,384.88934675018174,379.59346039286896,5.2958863573127815,-0.0054062232801294074,381.97170590047836,380.59691807276613,374.8823261090006,380.7849537255188,0.006721699007769473,57.94527124955515
2016-08-15,8.877099990844727,8.878199577331543,1336.5,1340.300048828125,1340.5999755859375,1333.5999755859375,62,11864.244137763977,11899.451327003306,11902.114136617747,11839.966739576426,381.44402198350593,382.5759585578249,382.66156981104206,380.663486089232,1.998083721810076,0.005895319418664835,381.3564982949195,380.8245018685992,375.47157305654764,380.9477723466375,0.00677638710683183,60.4837310819932
2016-08-16,8.87559986114502,8.875399589538574,1342.199951171875,1350.5,1355.0,1341.0,338,11912.829700249946,11986.227145671844,12026.166443824768,11901.910849571228,383.0060829247495,385.3658638311394,386.6499411263931,382.6550339856038,3.994907140789337,0.00729242183390566,382.06078750986507,381.19150583325506,376.07402454760677,381.3494170270468,0.006925085545182383,62.080013934645265
2016-08-17,8.877699851989746,8.877699851989746,1345.5,1342.699951171875,1347.300048828125,1338.5999755859375,135,11944.945150852203,11920.087157785194,11960.925444067223,11883.688805132755,384.0386178678349,383.2394154286557,384.5523958418578,382.06918208988554,2.4832137519722437,-0.005517998873443175,382.5845213958733,381.387152434693,376.65501301507715,381.5212350635567,0.007031092840937721,56.13030011037022
2016-08-18,8.880000114440918,8.876299858093262,1351.300048828125,1351.199951171875,1354.4000244140625,1348.199951171875,140,11999.544588237768,11993.655934842536,12022.060744508053,11967.027035268256,385.79402923265127,385.60470477092724,386.51793992663374,384.74856640790443,1.76937351872931,0.006171832142124245,383.1907507654624,381.8646020296751,377.19118595243987,381.8924595824085,0.006748406326963344,52.35201356572948
2016-08-19,8.876399993896484,8.8548002243042,1350.0999755859375,1340.4000244140625,1350.0999755859375,1338.5999755859375,197,11984.02741505066,11868.974436838995,11954.865566651453,11853.035364071955,385.2951409021705,381.5961045168227,384.35756640414917,381.08365180998777,3.273914594161397,-0.010395620708222086,383.01670455987806,381.9935169596532,377.589663396856,381.8655182128098,0.00697381546529159,44.4846240729497
2016-08-22,8.89840030670166,8.898099899291992,1334.4000244140625,1337.699951171875,1337.699951171875,1333.300048828125,117,11874.025586508797,11902.987800805364,11902.987800805364,11863.837030203547,381.7585026286044,382.68965874597274,382.68965874597274,381.4309331812673,1.2587255647054576,0.0028657374019440685,383.0579250503221,382.27667802036666,377.9911339960761,381.9404400794609,0.006852672214082253,40.5415982085408
2016-08-23,8.875900268554688,8.876799583435059,1337.0,1340.5999755859375,1341.199951171875,1334.300048828125,551,11867.078659057617,11900.2373048343,11905.563167865621,11844.314117614878,381.5351538912861,382.6012283130291,382.772458657888,380.8032574345292,1.969201223358823,-0.00023107609762285097,383.3818477377674,382.60230361550884,378.31860760710777,382.000511737058,0.006813793843967817,43.70318122536681
2016-08-24,8.877699851989746,8.877799987792969,1337.199951171875,1324.4000244140625,1337.199951171875,1322.9000244140625,262,11871.25980859925,11757.758520576172,11871.39371019043,11744.441820594482,381.66958087029593,378.02043244574315,381.67388590320803,377.592290918851,4.081594984357025,-0.011972768324565064,382.7310582931843,382.6910118680475,378.55415314225,381.63868634693847,0.007367765177382908,36.2928649307216
2016-08-25,8.878499984741211,8.878000259399414,1321.4000244140625,1320.0999755859375,1324.0,1317.0,58,11732.05009659729,11719.847925685113,11754.472343444824,11692.326341629028,377.19388803823654,376.801579426274,377.9147794764198,375.91674061211853,1.998038864301293,-0.003224304600635941,381.5075890924892,382.6501893983868,378.76757137866844,381.1989493541508,0.007353354434543082,43.29433622551179
2016-08-26,8.857600212097168,8.857600212097168,1323.800048828125,1321.5,1340.5,1320.0999755859375,141,11725.691593274241,11705.318680286407,11873.613084316254,11692.917823739466,376.98945756182553,376.3344536880546,381.7452403850452,375.93575718936665,5.809483195678524,-0.0012397127924214102,380.5211659866891,382.5106661386639,378.9118223906986,380.7567224754148,0.007288888433483632,43.935466871242426
2016-08-29,8.818699836730957,8.820199966430664,1315.0,1322.9000244140625,1323.0,1315.0,437,11596.590285301208,11668.242750928039,11669.124555587769,11598.562955856323,372.83875722350245,375.14243576858036,375.1707864255717,372.90218000727646,2.268606418295235,-0.003167442969392198,379.0265561292109,382.07932697032237,379.05647835205275,380.2463327747935,0.0066317472424018776,38.09013569756633
2016-08-30,8.8774995803833,8.875800132751465,1322.0,1311.699951171875,1322.0999755859375,1308.0,705,11736.054445266724,11642.386600741418,11734.695138816372,11609.546573638916,377.32263074145106,374.3111418567498,377.27892805685445,373.2553112556116,4.023616801242838,-0.0022159420864434898,377.985847177772,381.55992197857216,379.3391726182922,379.70676996406223,0.006578437590267449,33.31718250072733
